"year_mon","county","county_number","state_cost","retail_revenue","bottles_sold","liters_sold"
2018-08-01,"TAMA",86,53447.29,80198.59,7175,6198.2
2018-08-01,"TAYLOR",87,8682.59,13021.64,1213,944.37
2018-08-01,"UNION",88,69556.1,104357.49,6942,7169.67
2018-08-01,"VAN BUREN",89,12686.92,19029.81,1360,1381.23
2018-08-01,"Wapello",90,52139,78181.91,5742,5119.35
2018-08-01,"WAPELLO",90,127586.83,191352.26,16474,12737.04
2018-08-01,"WARREN",91,189948.46,284859.7,22536,20187.63
2018-08-01,"WASHINGTON",92,122459.35,183680.99,14161,12543.17
2018-08-01,"WAYNE",93,9499.5,14236.64,1078,1035.27
2018-08-01,"Webster",94,15543.97,23322.84,3133,1429.89
2018-08-01,"WEBSTER",94,224292.66,336364.44,26021,23297.67
2018-08-01,"WINNEBAGO",95,46288.86,69414.93,5983,5683.31
2018-08-01,"WINNESHIEK",96,80938.34,121259.69,8434,8717.34
2018-08-01,"WOODBURY",97,737282.23,1105860.9,85837,69509.94
2018-08-01,"WORTH",98,18428.19,27646.49,2346,2220.14
2018-08-01,"WRIGHT",99,55752.97,83601.53,7434,6643.71
2018-09-01,"Adair",1,7702.83,11585.64,939,897.46
2018-09-01,"ADAIR",1,10875.26,16328.22,1330,1258.07
2018-09-01,"ADAMS",2,3859.13,5793.89,388,384.87
2018-09-01,"ALLAMAKEE",3,36649.73,55074.53,4147,4297.36
2018-09-01,"APPANOOSE",4,46968.25,70511.97,4794,4870.07
2018-09-01,"AUDUBON",5,8058.82,12099.42,1134,958
2018-09-01,"BENTON",6,59665.55,89627.63,7360,7534.69
2018-09-01,"Black Hawk",7,30324.52,45718.92,5515,3349.41
2018-09-01,"BLACK HAWK",7,814386.89,1222579.8,106823,77514.64
2018-09-01,"Boone",8,29510.29,44273.25,2876,4084.34
2018-09-01,"BOONE",8,112778.92,169311,12669,13304.49
2018-09-01,"BREMER",9,72173.62,108422.08,8049,8196.85
2018-09-01,"BUCHANAN",10,57504.12,86607.85,6155,7209.35
2018-09-01,"BUENA VIST",11,110379,165718.25,11715,11481.59
2018-09-01,"Butler",12,1585.44,2373.69,208,188.49
2018-09-01,"BUTLER",12,16451.33,24685.27,2058,1933.88
2018-09-01,"CALHOUN",13,16506.67,24830.28,2155,2188.47
2018-09-01,"CARROLL",14,131219.88,197155.85,12777,13767.35
2018-09-01,"CASS",15,68510.52,102919.21,7179,8471.56
2018-09-01,"CEDAR",16,26893.16,40379.35,3474,2901.31
2018-09-01,"Cerro Gord",17,86728.54,130244.31,8613,8922.64
2018-09-01,"CERRO GORD",17,290017.6,435293.46,32684,29006.83
2018-09-01,"CHEROKEE",18,42137.2,63361.49,5173,4530.92
2018-09-01,"CHICKASAW",19,11903.26,17866.7,1376,1395.24
2018-09-01,"CLARKE",20,30465.11,45736.93,3023,3579.82
2018-09-01,"CLAY",21,99368.61,149142.62,10750,11592.06
2018-09-01,"Clayton",22,5328.64,7994.4,528,596.6
2018-09-01,"CLAYTON",22,28315.39,42504.91,3092,3101.66
2018-09-01,"CLINTON",23,191105.42,287263.04,24284,20383.03
2018-09-01,"CRAWFORD",24,63016.27,94589.29,7635,6067.29
2018-09-01,"Dallas",25,61171.08,91762.32,3180,4401
2018-09-01,"DALLAS",25,199566.91,299539.12,19957,18413.39
2018-09-01,"DAVIS",26,5215.43,7827.7,665,655.25
2018-09-01,"DECATUR",27,10131.99,15209.32,1397,1126.32
2018-09-01,"Delaware",28,19323.71,29044.45,1992,2062.76
2018-09-01,"DELAWARE",28,23877.18,35869.42,2411,2677.95
2018-09-01,"Des Moines",29,8203.6,12317.59,1397,757.51
2018-09-01,"DES MOINES",29,124597.81,186958.22,15796,12064.77
2018-09-01,"DICKINSON",30,219945.35,330349.27,22345,23049.87
2018-09-01,"DUBUQUE",31,526166.07,790375.4,57270,53366.72
2018-09-01,"EMMET",32,33404.95,50168.61,3846,4113.01
2018-09-01,"Fayette",33,4026.96,6059.18,311,423.75
2018-09-01,"FAYETTE",33,44455.5,66903.12,6288,5326.8
2018-09-01,"FLOYD",34,48312.11,72530.21,5799,5117.48
2018-09-01,"FRANKLIN",35,19492.99,29312.85,2379,2194.54
2018-09-01,"FREMONT",36,2783.82,4177.2,477,356.85
2018-09-01,"GREENE",37,29597.54,44464.21,2995,3082.16
2018-09-01,"GRUNDY",38,17329.46,26024.32,2153,2212.73
2018-09-01,"GUTHRIE",39,12394.91,18624.99,1582,1502.79
2018-09-01,"HAMILTON",40,45575.91,68435.38,5735,4806.73
2018-09-01,"Hancock",41,3286.74,4930.92,415,305.8
2018-09-01,"HANCOCK",41,16841.27,25401.07,2293,2194.91
2018-09-01,"Hardin",42,26251.2,39452.52,2646,3025.5
2018-09-01,"HARDIN",42,65659.58,98619.02,7426,7800.29
2018-09-01,"HARRISON",43,25272.38,37970.14,3178,2721.45
2018-09-01,"Henry",44,11119.98,16683.06,1092,1228.5
2018-09-01,"HENRY",44,34850.97,52327.89,4268,3618.74
2018-09-01,"HOWARD",45,32305.17,48525.93,3203,3631.79
2018-09-01,"HUMBOLDT",46,36601.54,55005.83,4310,4317.05
2018-09-01,"IDA",47,33484.29,50257.11,3288,3692.74
2018-09-01,"Iowa",48,18729.05,28101.57,2331,1683
2018-09-01,"IOWA",48,31391.03,47154.93,3735,3781.85
2018-09-01,"Jackson",49,3234.02,4852.5,691,343.05
2018-09-01,"JACKSON",49,40215.29,60461.88,4700,4411.13
2018-09-01,"Jasper",50,699.2,1057.94,112,75.87
2018-09-01,"JASPER",50,82502.69,123850.82,11107,9445.23
2018-09-01,"JEFFERSON",51,33851.95,50807.07,3988,3169.42
2018-09-01,"JOHNSON",52,1061334.54,1592777.57,111689,96560.29
2018-09-01,"JONES",53,54881.33,82678.45,6093,5997.8
2018-09-01,"KEOKUK",54,6802.34,10208.76,1009,932.57
2018-09-01,"Kossuth",55,7164.25,10747.79,593,806.02
2018-09-01,"KOSSUTH",55,88698.28,134099.45,10005,10994.72
2018-09-01,"LEE",56,150712.32,226147.46,15700,15135.1
2018-09-01,"Linn",57,40541.68,60839.95,5031,6002.63
2018-09-01,"LINN",57,1335332.72,2004493.7,163324,134743.88
2018-09-01,"LOUISA",58,11221.28,16845.84,1894,1354.19
2018-09-01,"LUCAS",59,27852.13,41833.67,2988,2677.35
2018-09-01,"LYON",60,35928.33,53932.37,4340,3928.6
2018-09-01,"Madison",61,863.28,1295.04,150,90
2018-09-01,"MADISON",61,51836.21,77787.95,6015,6332.19
2018-09-01,"MAHASKA",62,91014.62,136656.27,10945,9342.29
2018-09-01,"Marion",63,4256.54,6386.05,504,429.36
2018-09-01,"MARION",63,113144.91,169850.47,12162,11611.74
2018-09-01,"Marshall",64,1887.54,2844.14,529,240
2018-09-01,"MARSHALL",64,189404.25,284304.19,22122,18184.17
2018-09-01,"MILLS",65,33393.49,50142.69,4796,3602.68
2018-09-01,"Mitchell",66,4531.65,6798.55,422,530.5
2018-09-01,"MITCHELL",66,14275.69,21421.71,1517,1524.5
2018-09-01,"MONONA",67,25722.13,38616.87,3039,2697.47
2018-09-01,"MONROE",68,17441.69,26210.67,2108,1788.3
2018-09-01,"MONTGOMERY",69,33786.24,50694.84,5264,3793.6
2018-09-01,"MUSCATINE",70,107613.26,161545.54,16504,11639.56
2018-09-01,"OBRIEN",71,68628.18,103089.47,7523,8436.94
2018-09-01,"OSCEOLA",72,9627.85,14447.07,1246,1144.19
2018-09-01,"PAGE",73,64662.05,97034.43,7189,7164.63
2018-09-01,"PALO ALTO",74,27550.52,41358.17,3097,3074.28
2018-09-01,"Plymouth",75,45052.73,67599.01,4933,4989.92
2018-09-01,"PLYMOUTH",75,43783.16,65763.54,4624,4466.52
2018-09-01,"POCAHONTAS",76,26399.82,39627.46,2951,3462.85
2018-09-01,"Polk",77,457674.13,686866.43,43876,43852.01
2018-09-01,"POLK",77,3377153.05,5068588.05,381385,307356.24
2018-09-01,"Pottawatta",78,2228.5,3343.32,326,217.5
2018-09-01,"POTTAWATTA",78,515497.1,773607.79,61626,49458.85
2018-09-01,"Poweshiek",79,1414.62,2122.6,226,220.47
2018-09-01,"POWESHIEK",79,70200.04,105379.22,8316,7238.01
2018-09-01,"RINGGOLD",80,4605.07,6929.68,425,516
2018-09-01,"SAC",81,25379.91,38172.61,3011,3141.57
2018-09-01,"Scott",82,21357.18,32040.87,1912,1494.03
2018-09-01,"SCOTT",82,1017601.47,1527250.34,131358,95430.7
2018-09-01,"SHELBY",83,25132.84,37724.84,3095,2471.65
2018-09-01,"SIOUX",84,105719.89,158676.45,10336,12132.83
2018-09-01,"STORY",85,567832.02,852263.9,59527,59125.88
2018-09-01,"TAMA",86,43495.14,65288.19,5855,4858.06
2018-09-01,"TAYLOR",87,5332.34,8000.42,678,522.35
2018-09-01,"UNION",88,48045.33,72148.65,4926,5071.07
2018-09-01,"VAN BUREN",89,9355.95,14045.29,1035,1046.2
2018-09-01,"Wapello",90,38415.75,57657.95,4416,3886.37
2018-09-01,"WAPELLO",90,107121.08,160776.91,13448,10193.17
2018-09-01,"WARREN",91,127819.24,191930.22,15934,13880.34
2018-09-01,"WASHINGTON",92,100846.18,151370.79,10979,10066.62
2018-09-01,"WAYNE",93,6201.65,9306.94,718,717.99
2018-09-01,"Webster",94,19726.6,29588.55,3501,2043.06
2018-09-01,"WEBSTER",94,171527.59,257409.3,19723,17282.96
2018-09-01,"WINNEBAGO",95,38205.59,57361.99,4828,4547.16
2018-09-01,"WINNESHIEK",96,70296.45,105545.61,7146,7479.87
2018-09-01,"WOODBURY",97,570098.78,855668.98,67045,55015.78
2018-09-01,"WORTH",98,14112.96,21195.76,1820,1757.99
2018-09-01,"WRIGHT",99,36296.75,54543.57,5266,4315.72
2018-10-01,"Adair",1,17951.46,26939.49,2199,1993.94
2018-10-01,"ADAIR",1,12978.45,19478.07,1658,1456.4
2018-10-01,"ADAMS",2,2248.54,3379.96,174,233.25
2018-10-01,"ALLAMAKEE",3,51730.32,77484.73,5479,6325.25
2018-10-01,"APPANOOSE",4,57407.84,86083.45,6340,5791.22
2018-10-01,"AUDUBON",5,12241.22,18348.92,1482,1359.12
2018-10-01,"BENTON",6,67701.46,101347,7874,7044.96
2018-10-01,"Black Hawk",7,32515.7,48765.5,5195,3612.91
2018-10-01,"BLACK HAWK",7,1223147.29,1832790.46,151703,113373.68
2018-10-01,"Boone",8,13812.74,20681.55,1424,1548.69
2018-10-01,"BOONE",8,117510.86,176061.54,12848,11739.36
2018-10-01,"BREMER",9,161561.95,241726.73,17086,17446.42
2018-10-01,"BUCHANAN",10,66764.03,100045.1,7815,7064.17
2018-10-01,"BUENA VIST",11,127648.06,191157.75,14215,12473.94
2018-10-01,"Butler",12,867.63,1289.87,124,115.97
2018-10-01,"BUTLER",12,16897.66,25293.59,2297,2191.5
2018-10-01,"CALHOUN",13,23015.45,34414.91,2942,3033.23
2018-10-01,"CARROLL",14,161218.09,241719.2,15308,17277.77
2018-10-01,"CASS",15,77938.85,116906.01,8210,7839.09
2018-10-01,"CEDAR",16,39932.84,59899.86,5304,4988.69
2018-10-01,"Cerro Gord",17,81138.19,121554.42,8279,8739.07
2018-10-01,"CERRO GORD",17,330815.02,495995.39,37338,34144.74
2018-10-01,"CHEROKEE",18,44142.97,65882.95,6091,5023.1
2018-10-01,"CHICKASAW",19,34377.37,51459.91,3241,3501.35
2018-10-01,"CLARKE",20,94925.61,142254.47,8441,8852.45
2018-10-01,"CLAY",21,108985.31,163158.7,11736,11758.46
2018-10-01,"Clayton",22,6563.93,9839.68,646,671.69
2018-10-01,"CLAYTON",22,39562.41,59280.42,4521,4672.72
2018-10-01,"CLINTON",23,258157.49,386723.2,32264,27115.96
2018-10-01,"CRAWFORD",24,113650.47,170439.1,11000,11688.32
2018-10-01,"Dallas",25,140401.8,210328.14,8436,13212
2018-10-01,"DALLAS",25,250137.53,374954.67,24371,20475.68
2018-10-01,"DAVIS",26,6144.44,9211.69,807,774.25
2018-10-01,"DECATUR",27,8202.54,12263.21,1116,863.11
2018-10-01,"Delaware",28,29043.43,43507.52,2896,3043.33
2018-10-01,"DELAWARE",28,56980.12,85532.48,4853,4862.2
2018-10-01,"Des Moines",29,14235.81,21305.05,2493,1311.25
2018-10-01,"DES MOINES",29,221813.52,332764.65,28153,22277.37
2018-10-01,"Dickinson",30,1880.07,2812.11,167,170.75
2018-10-01,"DICKINSON",30,220559.28,330027.31,22647,22896.59
2018-10-01,"DUBUQUE",31,717017.97,1072250.05,79551,70554.82
2018-10-01,"EMMET",32,33052.77,49467.78,3803,3768.97
2018-10-01,"Fayette",33,4899.8,7323.54,385,547.25
2018-10-01,"FAYETTE",33,61192.3,91193.71,8467,7934.24
2018-10-01,"FLOYD",34,103298.68,154940.3,11224,10194.3
2018-10-01,"FRANKLIN",35,22036.9,32972.97,2585,2572.21
2018-10-01,"FREMONT",36,3885.27,5829.25,643,470.1
2018-10-01,"GREENE",37,55204.78,82709.55,5094,4988.84
2018-10-01,"GRUNDY",38,17519.48,26307.6,2083,2191.17
2018-10-01,"GUTHRIE",39,18158.11,27269.68,2408,2061.53
2018-10-01,"HAMILTON",40,77491.04,116149.27,8787,8206.14
2018-10-01,"Hancock",41,2148.84,3214.7,292,231.75
2018-10-01,"HANCOCK",41,16984.37,25233.61,2183,2289.39
2018-10-01,"Hardin",42,40343.06,60430.54,3920,4151.3
2018-10-01,"HARDIN",42,85479.95,128139.34,8679,9267.91
2018-10-01,"HARRISON",43,33655.71,50493.76,3949,3576.11
2018-10-01,"Henry",44,27762.48,41909,2561,2683.75
2018-10-01,"HENRY",44,85787.21,128510.46,9844,8012.1
2018-10-01,"HOWARD",45,52295.24,78205.36,5487,6115.69
2018-10-01,"HUMBOLDT",46,74763.86,110661.46,7410,8679.26
2018-10-01,"IDA",47,39864.49,59815.54,4056,4681.32
2018-10-01,"Iowa",48,35480.39,53251.3,4559,3244.94
2018-10-01,"IOWA",48,48625.27,72546.9,5697,5965.17
2018-10-01,"Jackson",49,2126.08,3165.9,289,256.4
2018-10-01,"JACKSON",49,46626.09,69708.79,5128,5156.69
2018-10-01,"Jasper",50,747.96,1122.5,295,99.45
2018-10-01,"JASPER",50,123798.28,185560.59,14127,12737.4
2018-10-01,"JEFFERSON",51,73854.88,110792.82,8104,6426
2018-10-01,"JOHNSON",52,1303375.11,1955177.64,130859,115489.02
2018-10-01,"JONES",53,93254.36,139389.99,10076,10372.99
2018-10-01,"KEOKUK",54,8922.89,13366.13,1100,1165.12
2018-10-01,"Kossuth",55,7568.76,11337.08,691,899.59
2018-10-01,"KOSSUTH",55,119153.59,178396.76,12251,11179.88
2018-10-01,"LEE",56,226517.57,339596.41,25060,22430.03
2018-10-01,"Linn",57,42200.24,63253.11,4840,3286.27
2018-10-01,"LINN",57,2230554.55,3345731.9,249070,201056.55
2018-10-01,"LOUISA",58,14468.46,21691.92,2680,1561.2
2018-10-01,"LUCAS",59,34493.11,51713.66,3839,3450.71
2018-10-01,"LYON",60,49650.44,74386.41,6284,5665.83
2018-10-01,"Madison",61,1301.6,1952.84,146,108
2018-10-01,"MADISON",61,57765.87,86567.58,6533,5873.65
2018-10-01,"MAHASKA",62,102270.78,153127.9,12033,10583.11
2018-10-01,"Marion",63,6123.09,9178.87,635,542.19
2018-10-01,"MARION",63,134981.71,202272.87,15227,13671.42
2018-10-01,"Marshall",64,1390.48,2086.32,439,176.25
2018-10-01,"MARSHALL",64,206649.41,309793.64,23038,17440.21
2018-10-01,"MILLS",65,25151.82,37697.16,3285,2741.28
2018-10-01,"Mitchell",66,8990.26,13482.93,912,1110.47
2018-10-01,"MITCHELL",66,19397.59,29070.93,2249,2281.65
2018-10-01,"MONONA",67,34753.41,52109.54,4099,3784.25
2018-10-01,"MONROE",68,25093.44,37636.61,2852,2564.52
2018-10-01,"MONTGOMERY",69,37619.71,56424.96,5019,4121.04
2018-10-01,"MUSCATINE",70,230465.49,345737.22,29440,22661.68
2018-10-01,"OBRIEN",71,87225.46,130597.57,10046,10595.57
2018-10-01,"OSCEOLA",72,17597.54,26385.57,2170,2032.17
2018-10-01,"PAGE",73,110643.61,165840.51,10955,10270.61
2018-10-01,"PALO ALTO",74,38440.85,57622.23,4203,4261.05
2018-10-01,"Plymouth",75,89053.73,133618.71,8496,9205.49
2018-10-01,"PLYMOUTH",75,61635.71,92400.44,6651,6836.79
2018-10-01,"POCAHONTAS",76,23854.89,35499.71,2850,2772.45
2018-10-01,"Polk",77,630097.06,944604.76,57146,55130.06
2018-10-01,"POLK",77,4800510.74,7201890.41,504273,394196.93
2018-10-01,"Pottawatta",78,2984.88,4477.74,510,302.4
2018-10-01,"POTTAWATTA",78,697661.9,1046482.91,82593,67723.47
2018-10-01,"Poweshiek",79,2628.84,3934.83,364,328.2
2018-10-01,"POWESHIEK",79,119036.47,178471.6,13309,12216.18
2018-10-01,"RINGGOLD",80,6776.19,10156.48,700,782.4
2018-10-01,"SAC",81,31586.27,47240.49,3524,3745.5
2018-10-01,"Scott",82,19919.29,29873.52,1758,1379.15
2018-10-01,"SCOTT",82,2060052.67,3089672.61,215251,176490.3
2018-10-01,"SHELBY",83,75743.11,113602.03,7291,6855.86
2018-10-01,"SIOUX",84,162879.97,243634.17,14629,15870.61
2018-10-01,"STORY",85,700168.62,1049165.64,74071,71422.48
2018-10-01,"TAMA",86,49058.29,73534.3,6776,5399.61
2018-10-01,"TAYLOR",87,9046.19,13578.04,1114,872.3
2018-10-01,"UNION",88,79980.42,119893.49,8014,7928.15
2018-10-01,"VAN BUREN",89,14171.76,21246.65,1565,1423.69
2018-10-01,"Wapello",90,83856.48,125810.82,8334,7712.98
2018-10-01,"WAPELLO",90,215065.25,322701.76,23322,20859.25
2018-10-01,"WARREN",91,193448.38,289883.76,23270,20089.84
2018-10-01,"WASHINGTON",92,154727.54,231762.97,16422,14029.87
2018-10-01,"WAYNE",93,9847.52,14777.57,1385,1102.47
2018-10-01,"Webster",94,13652.83,20411.66,2755,1211.8
2018-10-01,"WEBSTER",94,245318.29,367676.84,27826,26693.1
2018-10-01,"WINNEBAGO",95,37473.2,56210,4813,4445.85
2018-10-01,"WINNESHIEK",96,99580.99,149018.39,9660,9963.44
2018-10-01,"WOODBURY",97,806036.51,1207990.7,89327,74345.49
2018-10-01,"WORTH",98,14713.21,22022.1,1804,1749.73
2018-10-01,"WRIGHT",99,34260.25,51255.57,4905,4167.06
2018-11-01,"Adair",1,13939.57,20904.1,1712,1508.16
2018-11-01,"ADAIR",1,16045.73,24037.15,1707,1718.35
2018-11-01,"ADAMS",2,4145.97,6213.48,557,473.75
2018-11-01,"ALLAMAKEE",3,56313.05,84564.44,6025,6341.22
2018-11-01,"APPANOOSE",4,58585.45,87927.8,5801,5636.26
2018-11-01,"AUDUBON",5,10285.26,15411.34,1357,1219.97
2018-11-01,"BENTON",6,50631.46,75988.54,6725,5622.53
2018-11-01,"Black Hawk",7,29973.73,44979.36,5309,2983.61
2018-11-01,"BLACK HAWK",7,1047287.48,1570403.51,127739,92519.35
2018-11-01,"Boone",8,12681.18,18993.81,1269,1321.73
2018-11-01,"BOONE",8,88183.56,132380.28,9458,8596.77
2018-11-01,"BREMER",9,126008.26,189156.03,13188,12825.55
2018-11-01,"BUCHANAN",10,62413.27,93882.72,6829,6303.32
2018-11-01,"BUENA VIST",11,108428.8,162682.34,11286,10112.36
2018-11-01,"Butler",12,1809.87,2713.16,226,232.87
2018-11-01,"BUTLER",12,17327.23,26009.8,2184,2027.9
2018-11-01,"CALHOUN",13,15318.38,23019.47,1911,2009.53
2018-11-01,"CARROLL",14,144581.05,216938.35,14563,14336.87
2018-11-01,"CASS",15,78864.71,118256.62,7763,7510.26
2018-11-01,"CEDAR",16,32375.74,48563.44,3991,3570.29
2018-11-01,"Cerro Gord",17,101843.23,153336.49,10497,10543.45
2018-11-01,"CERRO GORD",17,324235.09,486438.82,37137,30276.62
2018-11-01,"CHEROKEE",18,37749.21,56803.06,5394,4269.48
2018-11-01,"CHICKASAW",19,22702.75,34109.47,2480,2816.82
2018-11-01,"CLARKE",20,45825.21,68759.75,4420,4645.15
2018-11-01,"CLAY",21,102880.08,154586.41,10724,10548.21
2018-11-01,"Clayton",22,9787.38,14662.16,903,955.92
2018-11-01,"CLAYTON",22,27910.71,41903.48,3090,3219.67
2018-11-01,"CLINTON",23,219579.22,329441.53,26543,22660.22
2018-11-01,"CRAWFORD",24,78527.54,117811.63,8704,7655.22
2018-11-01,"Dallas",25,146526.42,219809.34,7782,11530.5
2018-11-01,"DALLAS",25,277717.83,416695.28,27724,23175.75
2018-11-01,"DAVIS",26,7130.35,10701.06,808,790.25
2018-11-01,"DECATUR",27,11074.31,16612.17,1430,1120.02
2018-11-01,"Delaware",28,26419.75,39698.71,2779,2853.68
2018-11-01,"DELAWARE",28,38239.29,58281.57,3744,4275.4
2018-11-01,"Des Moines",29,11645.59,17473.54,2023,1069.1
2018-11-01,"DES MOINES",29,201295.02,302041.57,24983,19232.22
2018-11-01,"DICKINSON",30,147799.68,221903.06,15235,15389.02
2018-11-01,"DUBUQUE",31,639581.29,964232.75,68599,62347.73
2018-11-01,"EMMET",32,58368.61,87550.06,5676,5990.95
2018-11-01,"Fayette",33,3606.49,5419.33,296,421.5
2018-11-01,"FAYETTE",33,70976.66,106611.95,8657,7839.84
2018-11-01,"FLOYD",34,60980.02,91537.53,6576,5877.91
2018-11-01,"FRANKLIN",35,25589.3,38493.1,3063,3075.3
2018-11-01,"FREMONT",36,3330.36,4997.16,614,440.85
2018-11-01,"GREENE",37,38567.06,57876.02,3840,3706.69
2018-11-01,"GRUNDY",38,17143.25,25724.33,2243,2233.44
2018-11-01,"GUTHRIE",39,15393.99,23109.36,1878,1813.25
2018-11-01,"HAMILTON",40,53674.61,80583.61,6902,5723.27
2018-11-01,"Hancock",41,1362.56,2044.2,160,150
2018-11-01,"HANCOCK",41,23657.93,35854.01,3119,3195.39
2018-11-01,"Hardin",42,33010.68,49536.48,3144,3747
2018-11-01,"HARDIN",42,79618.79,119554.21,8381,8832.82
2018-11-01,"HARRISON",43,40556.11,60860.94,5466,4500.66
2018-11-01,"Henry",44,26149.57,39230.51,2497,2554.15
2018-11-01,"HENRY",44,46831.97,70293.44,5723,4528.81
2018-11-01,"HOWARD",45,43795.7,65741.62,4392,5063.41
2018-11-01,"HUMBOLDT",46,49010.4,73532.58,5282,4933.79
2018-11-01,"IDA",47,33796.45,50709.75,3605,3369.62
2018-11-01,"Iowa",48,27026.61,40559.86,3600,2673.45
2018-11-01,"IOWA",48,41380.44,62137.16,4881,4749.52
2018-11-01,"Jackson",49,3495.8,5244.95,696,367.1
2018-11-01,"JACKSON",49,71371.8,107199.34,7959,7883.05
2018-11-01,"Jasper",50,784.01,1176.32,147,72.3
2018-11-01,"JASPER",50,120535.93,180910.45,16354,13662.08
2018-11-01,"JEFFERSON",51,51665.68,77509.48,6267,5007.02
2018-11-01,"JOHNSON",52,1082898.34,1624452.49,109374,93442.84
2018-11-01,"JONES",53,86816.65,130689.1,9129,8926.88
2018-11-01,"KEOKUK",54,7761.47,11651.92,974,1005.5
2018-11-01,"Kossuth",55,6729.95,10093.61,599,812.5
2018-11-01,"KOSSUTH",55,108523.07,162794.62,11814,11071.88
2018-11-01,"LEE",56,179055.26,268560.11,19495,17120.2
2018-11-01,"Linn",57,47264.98,70620.61,5656,4828.64
2018-11-01,"LINN",57,1697037.97,2543086.02,197432,161825.32
2018-11-01,"LOUISA",58,9045.48,13573.81,1492,981.3
2018-11-01,"LUCAS",59,31315.3,46969.01,3519,3004.39
2018-11-01,"LYON",60,42894.09,64316.82,5200,4676.71
2018-11-01,"Madison",61,1936.68,2905.82,258,178.5
2018-11-01,"MADISON",61,56950.15,85470.14,6482,6660.54
2018-11-01,"MAHASKA",62,89947.69,134930.71,10355,9026.76
2018-11-01,"Marion",63,4431.08,6645.77,402,398.22
2018-11-01,"MARION",63,116363.87,174499.24,12625,11414.2
2018-11-01,"Marshall",64,1331.12,1997.28,290,128.1
2018-11-01,"MARSHALL",64,248111.75,372313.45,29417,22137.34
2018-11-01,"MILLS",65,35405.12,53136.62,4736,3902.15
2018-11-01,"Mitchell",66,4570.51,6856.96,421,547.5
2018-11-01,"MITCHELL",66,17870.86,26807.29,2022,2007.25
2018-11-01,"MONONA",67,24345.42,36543.78,2910,2645.62
2018-11-01,"MONROE",68,16732.5,25125.23,1847,1693.6
2018-11-01,"MONTGOMERY",69,53983.48,80951.32,6728,5473
2018-11-01,"MUSCATINE",70,206279.99,309472.3,26525,20693.84
2018-11-01,"OBRIEN",71,70354.11,105583.74,7567,7719.71
2018-11-01,"OSCEOLA",72,16586.67,24819.34,1876,1844.14
2018-11-01,"PAGE",73,78397.52,117553.8,8943,8037.49
2018-11-01,"PALO ALTO",74,31620.59,47402.18,3364,3572.7
2018-11-01,"Plymouth",75,31652.5,47489.08,3943,3402.14
2018-11-01,"PLYMOUTH",75,49646.8,74500,4725,4854.46
2018-11-01,"POCAHONTAS",76,17747.83,26618.05,2270,2207.38
2018-11-01,"Polk",77,513307.17,770064.56,49140,47106.81
2018-11-01,"POLK",77,4048026.54,6072054.25,459601,351257.93
2018-11-01,"Pottawatta",78,4028.89,6044.68,657,403.2
2018-11-01,"POTTAWATTA",78,711824.27,1067585.54,83979,68035.9
2018-11-01,"Poweshiek",79,1542.05,2313.54,185,197.45
2018-11-01,"POWESHIEK",79,87412.38,131174.75,9676,8700.23
2018-11-01,"RINGGOLD",80,8952.4,13466.98,938,1078.8
2018-11-01,"SAC",81,26459.5,39710.16,2882,3252.2
2018-11-01,"Scott",82,30732.35,46088.37,2804,2016.09
2018-11-01,"SCOTT",82,1386920.52,2080914.63,172494,124199.19
2018-11-01,"SHELBY",83,52047.21,78055.32,5142,4421.32
2018-11-01,"SIOUX",84,86101.91,129293.26,8885,8855.94
2018-11-01,"STORY",85,573192.03,860007.47,58931,54432.4
2018-11-01,"TAMA",86,34559.97,51819.39,4617,3571.25
2018-11-01,"TAYLOR",87,5411.86,8125.92,547,536.22
2018-11-01,"UNION",88,78163.33,117285.97,7908,7780.8
2018-11-01,"VAN BUREN",89,11202.39,16805.99,1131,1105.58
2018-11-01,"Wapello",90,47781.16,71668.16,5505,4417.49
2018-11-01,"WAPELLO",90,113099.88,169685.47,14913,11448.08
2018-11-01,"WARREN",91,189567.97,284568.33,23818,19333.13
2018-11-01,"WASHINGTON",92,115462.28,173374.44,12521,10204.48
2018-11-01,"WAYNE",93,9800.06,14698.36,1233,1130.22
2018-11-01,"Webster",94,14976.71,22471.08,3499,1459.69
2018-11-01,"WEBSTER",94,191023.61,286588.84,21210,18227.61
2018-11-01,"WINNEBAGO",95,46696.29,70031.08,6253,5574.03
2018-11-01,"WINNESHIEK",96,78204.97,117324.22,7796,8110.17
2018-11-01,"WOODBURY",97,645146.03,967522.84,74301,59694.8
2018-11-01,"WORTH",98,18083.7,27156.51,2467,2158.57
2018-11-01,"WRIGHT",99,49079.15,73614.97,6242,5640.52
2018-12-01,"Adair",1,16592.26,24830.72,2085,1813.36
2018-12-01,"ADAIR",1,15458.63,23175.87,1740,1708.29
2018-12-01,"ADAMS",2,700.05,1050.27,117,82.11
2018-12-01,"ALLAMAKEE",3,58014.16,86841.34,6128,6508.58
2018-12-01,"APPANOOSE",4,61718,92531.8,6473,6399.43
2018-12-01,"AUDUBON",5,17356.32,26047.44,2080,1824.92
2018-12-01,"BENTON",6,48362.32,72298.61,6249,5557.42
2018-12-01,"Black Hawk",7,38571.2,57645.17,5863,4469.05
